,year,month,decimal,average,average_unc,trend,trend_unc
62,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4171372817257593,0.0021105993531766345,0.3986450253671806,0.0008892360433207486
63,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.418812156180252,0.00209247992158162,0.39689473018906657,0.0008850285096893563
64,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4209137364748751,0.002094843205482347,0.39481360573752144,0.0008807351727076898
65,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4229049809551392,0.0021024126352571443,0.39287502069560765,0.0008807351727076898
66,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.4226129793606368,0.0020476810506485587,0.39069772515607215,0.0008807351727076898
67,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4186692757322055,0.002052042794297826,0.3887095411839121,0.0008807351727076898
68,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4119202825947793,0.002021584911784701,0.38742507870399445,0.0008807351727076898
69,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.40462050972061947,0.00202551719504116,0.3860498545782753,0.000877146837236545
70,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3993026673325496,0.0020275304263141477,0.3842362587605396,0.0008776744840770982
71,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.39682602708928105,0.002018433569398328,0.3824999599824477,0.0008779381885776257
72,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.3961813218173521,0.002021284313939476,0.3809545245413401,0.0008779381885776257
73,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.3964264993495944,0.002025302903728687,0.3791519911689867,0.0008892360433207489
74,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3975570003389683,0.002025302903728687,0.3774823515006289,0.0008876727792170734
75,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.3999949432550735,0.0020268881229517735,0.3764799377370837,0.0008850612031567835
76,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.40311145749575483,0.002035435502585426,0.37535649227940127,0.0008813919967028586
77,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.40561253376380796,0.002039199189224371,0.3737120901590133,0.0008766518798921945
78,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.4060679309959519,0.002050279452497472,0.37222680690066234,0.0008708233651742088
79,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.40265076512706055,0.0020511965794158798,0.3709050442523691,0.0008776744840770979
80,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.3953695736504246,0.002041227276982232,0.3694920534278055,0.0008838834764831845
81,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.3878216728628373,0.002048034287907418,0.3684239506430159,0.0008894637897819862
82,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.38329249752298483,0.0020241024531235424,0.3676484327980861,0.0009113164572118653
83,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.38171714246527066,0.002048034287907418,0.3668418217220494,0.0009316639336075994
