,year,month,monthly_anomaly,monthly_anomaly_unc,dt
181,1979.5833333333333,6.5,0.16799166666666665,0.090125,1980.125
182,1979.6666666666667,6.5,0.16209166666666666,0.08970833333333333,1980.2083333333333
183,1979.75,6.5,0.15985833333333332,0.08923333333333332,1980.2916666666667
184,1979.8333333333333,6.5,0.16014166666666665,0.08925000000000001,1980.375
185,1979.9166666666667,6.5,0.15764999999999998,0.08955833333333334,1980.4583333333333
186,1980.0,6.5,0.15815,0.08999166666666666,1980.5416666666667
187,1980.0833333333333,6.5,0.15511666666666668,0.09018333333333332,1980.625
188,1980.1666666666667,6.5,0.159925,0.08971666666666667,1980.7083333333333
189,1980.25,6.5,0.15848333333333334,0.09029166666666667,1980.7916666666667
190,1980.3333333333333,6.5,0.15889166666666668,0.09018333333333332,1980.875
191,1980.4166666666667,6.5,0.15975833333333334,0.09031666666666666,1980.9583333333333
192,1980.5,6.5,0.16120833333333331,0.09077500000000001,1981.0416666666667
193,1980.5833333333333,6.5,0.16504166666666667,0.09096666666666667,1981.125
194,1980.6666666666667,6.5,0.173125,0.09046666666666667,1981.2083333333333
195,1980.75,6.5,0.183875,0.0904,1981.2916666666667
196,1980.8333333333333,6.5,0.18884166666666666,0.08990833333333333,1981.375
197,1980.9166666666667,6.5,0.19449166666666665,0.09006666666666667,1981.4583333333333
198,1981.0,6.5,0.19741666666666666,0.08983333333333333,1981.5416666666667
199,1981.0833333333333,6.5,0.1984,0.08853333333333332,1981.625
200,1981.1666666666667,6.5,0.2023583333333333,0.08730833333333334,1981.7083333333333
201,1981.25,6.5,0.2021,0.08736666666666666,1981.7916666666667
202,1981.3333333333333,6.5,0.20913333333333334,0.08684166666666666,1981.875
203,1981.4166666666667,6.5,0.21156666666666665,0.08701666666666667,1981.9583333333333
204,1981.5,6.5,0.21261666666666665,0.08713333333333333,1982.0416666666667
205,1981.5833333333333,6.5,0.21814166666666665,0.08734166666666666,1982.125
206,1981.6666666666667,6.5,0.22381666666666666,0.08715833333333332,1982.2083333333333
207,1981.75,6.5,0.2202083333333333,0.08689166666666666,1982.2916666666667
208,1981.8333333333333,6.5,0.218175,0.08686666666666666,1982.375
209,1981.9166666666667,6.5,0.21613333333333334,0.08560833333333333,1982.4583333333333
210,1982.0,6.5,0.2165,0.08533333333333332,1982.5416666666667
211,1982.0833333333333,6.5,0.21844999999999998,0.0856,1982.625
212,1982.1666666666667,6.5,0.21674999999999997,0.08574999999999999,1982.7083333333333
213,1982.25,6.5,0.22185833333333332,0.08561666666666667,1982.7916666666667
214,1982.3333333333333,6.5,0.22575833333333334,0.08525,1982.875
215,1982.4166666666667,6.5,0.2218166666666667,0.08502499999999999,1982.9583333333333
216,1982.5,6.5,0.22794166666666668,0.08454166666666667,1983.0416666666667
217,1982.5833333333333,6.5,0.23428333333333332,0.08445,1983.125
218,1982.6666666666667,6.5,0.23409166666666667,0.08456666666666666,1983.2083333333333
219,1982.75,6.5,0.23669999999999997,0.08456666666666666,1983.2916666666667
220,1982.8333333333333,6.5,0.23855,0.08453333333333334,1983.375
221,1982.9166666666667,6.5,0.24264166666666667,0.08463333333333332,1983.4583333333333
222,1983.0,6.5,0.2500666666666667,0.0849,1983.5416666666667
223,1983.0833333333333,6.5,0.25343333333333334,0.08385000000000001,1983.625
224,1983.1666666666667,6.5,0.26377500000000004,0.08383333333333334,1983.7083333333333
225,1983.25,6.5,0.2695416666666667,0.08368333333333333,1983.7916666666667
226,1983.3333333333333,6.5,0.2750916666666667,0.08410000000000001,1983.875
227,1983.4166666666667,6.5,0.27469166666666667,0.084025,1983.9583333333333
228,1983.5,6.5,0.2799083333333333,0.08372500000000001,1984.0416666666667
229,1983.5833333333333,6.5,0.2802916666666667,0.08385000000000001,1984.125
230,1983.6666666666667,6.5,0.2869166666666667,0.08365833333333333,1984.2083333333333
231,1983.75,6.5,0.28990000000000005,0.08380000000000001,1984.2916666666667
232,1983.8333333333333,6.5,0.2920333333333333,0.08423333333333334,1984.375
233,1983.9166666666667,6.5,0.29323333333333335,0.08339166666666668,1984.4583333333333
234,1984.0,6.5,0.29365833333333335,0.08345833333333334,1984.5416666666667
235,1984.0833333333333,6.5,0.29825833333333335,0.0845,1984.625
236,1984.1666666666667,6.5,0.30091666666666667,0.08625000000000001,1984.7083333333333
237,1984.25,6.5,0.30238333333333334,0.08655833333333333,1984.7916666666667
238,1984.3333333333333,6.5,0.30415833333333336,0.08629166666666667,1984.875
239,1984.4166666666667,6.5,0.303525,0.08632500000000001,1984.9583333333333
240,1984.5,6.5,0.3027166666666667,0.08690833333333335,1985.0416666666667
241,1984.5833333333333,6.5,0.30531666666666674,0.08690833333333334,1985.125
242,1984.6666666666667,6.5,0.3055666666666667,0.08664999999999999,1985.2083333333333
243,1984.75,6.5,0.3171416666666667,0.08615,1985.2916666666667
244,1984.8333333333333,6.5,0.31945833333333334,0.084925,1985.375
245,1984.9166666666667,6.5,0.3201083333333334,0.08487499999999999,1985.4583333333333
246,1985.0,6.5,0.32281666666666664,0.08471666666666668,1985.5416666666667
247,1985.0833333333333,6.5,0.32316666666666666,0.08410000000000001,1985.625
248,1985.1666666666667,6.5,0.3224666666666666,0.08289166666666666,1985.7083333333333
249,1985.25,6.5,0.32165,0.083425,1985.7916666666667
250,1985.3333333333333,6.5,0.32438333333333336,0.08340833333333333,1985.875
251,1985.4166666666667,6.5,0.3261333333333333,0.08378333333333333,1985.9583333333333
252,1985.5,6.5,0.32950000000000007,0.08395,1986.0416666666667
253,1985.5833333333333,6.5,0.3249083333333333,0.083875,1986.125
254,1985.6666666666667,6.5,0.32540833333333335,0.08380000000000001,1986.2083333333333
255,1985.75,6.5,0.320275,0.08354166666666665,1986.2916666666667
256,1985.8333333333333,6.5,0.3233416666666667,0.08353333333333333,1986.375
257,1985.9166666666667,6.5,0.32424166666666665,0.08355,1986.4583333333333
258,1986.0,6.5,0.328675,0.083175,1986.5416666666667
